tile_index,jis_code,unicode,character,file_offset
640,0x366D,U+8EAF,躯,0x26EC4
641,0x366E,U+99C6,駆,0x26F04
642,0x366F,U+99C8,駈,0x26F44
643,0x3670,U+99D2,駒,0x26F84
644,0x3671,U+5177,具,0x26FC4
645,0x3672,U+611A,愚,0x27004
646,0x3673,U+865E,虞,0x27044
647,0x3674,U+55B0,喰,0x27084
648,0x3675,U+7A7A,空,0x270C4
649,0x3676,U+5076,偶,0x27104
650,0x3677,U+5BD3,寓,0x27144
651,0x3678,U+9047,遇,0x27184
652,0x3679,U+9685,隅,0x271C4
653,0x367A,U+4E32,串,0x27204
654,0x367B,U+6ADB,櫛,0x27244
655,0x367C,U+91E7,釧,0x27284
656,0x367D,U+5C51,屑,0x272C4
657,0x367E,U+5C48,屈,0x27304
658,0x3721,U+6398,掘,0x27344
659,0x3722,U+7A9F,窟,0x27384
660,0x3723,U+6C93,沓,0x273C4
661,0x3724,U+9774,靴,0x27404
662,0x3725,U+8F61,轡,0x27444
663,0x3726,U+7AAA,窪,0x27484
664,0x3727,U+718A,熊,0x274C4
665,0x3728,U+9688,隈,0x27504
666,0x3729,U+7C82,粂,0x27544
667,0x372A,U+6817,栗,0x27584
668,0x372B,U+7E70,繰,0x275C4
669,0x372C,U+6851,桑,0x27604
670,0x372D,U+936C,鍬,0x27644
671,0x372E,U+52F2,勲,0x27684
672,0x372F,U+541B,君,0x276C4
673,0x3730,U+85AB,薫,0x27704
674,0x3731,U+8A13,訓,0x27744
675,0x3732,U+7FA4,群,0x27784
676,0x3733,U+8ECD,軍,0x277C4
677,0x3734,U+90E1,郡,0x27804
678,0x3735,U+5366,卦,0x27844
679,0x3736,U+8888,袈,0x27884
680,0x3737,U+7941,祁,0x278C4
681,0x3738,U+4FC2,係,0x27904
682,0x3739,U+50BE,傾,0x27944
683,0x373A,U+5211,刑,0x27984
684,0x373B,U+5144,兄,0x279C4
685,0x373C,U+5553,啓,0x27A04
686,0x373D,U+572D,圭,0x27A44
687,0x373E,U+73EA,珪,0x27A84
688,0x373F,U+578B,型,0x27AC4
689,0x3740,U+5951,契,0x27B04
690,0x3741,U+5F62,形,0x27B44
691,0x3742,U+5F84,径,0x27B84
692,0x3743,U+6075,恵,0x27BC4
693,0x3744,U+6176,慶,0x27C04
694,0x3745,U+6167,慧,0x27C44
695,0x3746,U+61A9,憩,0x27C84
696,0x3747,U+63B2,掲,0x27CC4
697,0x3748,U+643A,携,0x27D04
698,0x3749,U+656C,敬,0x27D44
699,0x374A,U+666F,景,0x27D84
700,0x374B,U+6842,桂,0x27DC4
701,0x374C,U+6E13,渓,0x27E04
702,0x374D,U+7566,畦,0x27E44
703,0x374E,U+7A3D,稽,0x27E84
704,0x374F,U+7CFB,系,0x27EC4
705,0x3750,U+7D4C,経,0x27F04
706,0x3751,U+7D99,継,0x27F44
707,0x3752,U+7E4B,繋,0x27F84
708,0x3753,U+7F6B,罫,0x27FC4
709,0x3754,U+830E,茎,0x28004
710,0x3755,U+834A,荊,0x28044
711,0x3756,U+86CD,蛍,0x28084
712,0x3757,U+8A08,計,0x280C4
713,0x3758,U+8A63,詣,0x28104
714,0x3759,U+8B66,警,0x28144
715,0x375A,U+8EFD,軽,0x28184
716,0x375B,U+981A,頚,0x281C4
717,0x375C,U+9D8F,鶏,0x28204
718,0x375D,U+82B8,芸,0x28244
719,0x375E,U+8FCE,迎,0x28284
720,0x375F,U+9BE8,鯨,0x282C4
721,0x3760,U+5287,劇,0x28304
722,0x3761,U+621F,戟,0x28344
723,0x3762,U+6483,撃,0x28384
724,0x3763,U+6FC0,激,0x283C4
725,0x3764,U+9699,隙,0x28404
726,0x3765,U+6841,桁,0x28444
727,0x3766,U+5091,傑,0x28484
728,0x3767,U+6B20,欠,0x284C4
729,0x3768,U+6C7A,決,0x28504
730,0x3769,U+6F54,潔,0x28544
731,0x376A,U+7A74,穴,0x28584
732,0x376B,U+7D50,結,0x285C4
733,0x376C,U+8840,血,0x28604
734,0x376D,U+8A23,訣,0x28644
735,0x376E,U+6708,月,0x28684
736,0x376F,U+4EF6,件,0x286C4
737,0x3770,U+5039,倹,0x28704
738,0x3771,U+5026,倦,0x28744
739,0x3772,U+5065,健,0x28784
740,0x3773,U+517C,兼,0x287C4
741,0x3774,U+5238,券,0x28804
742,0x3775,U+5263,剣,0x28844
743,0x3776,U+55A7,喧,0x28884
744,0x3777,U+570F,圏,0x288C4
745,0x3778,U+5805,堅,0x28904
746,0x3779,U+5ACC,嫌,0x28944
747,0x377A,U+5EFA,建,0x28984
748,0x377B,U+61B2,憲,0x289C4
749,0x377C,U+61F8,懸,0x28A04
750,0x377D,U+62F3,拳,0x28A44
751,0x377E,U+6372,捲,0x28A84
752,0x3821,U+691C,検,0x28AC4
753,0x3822,U+6A29,権,0x28B04
754,0x3823,U+727D,牽,0x28B44
755,0x3824,U+72AC,犬,0x28B84
756,0x3825,U+732E,献,0x28BC4
757,0x3826,U+7814,研,0x28C04
758,0x3827,U+786F,硯,0x28C44
759,0x3828,U+7D79,絹,0x28C84
760,0x3829,U+770C,県,0x28CC4
761,0x382A,U+80A9,肩,0x28D04
762,0x382B,U+898B,見,0x28D44
763,0x382C,U+8B19,謙,0x28D84
764,0x382D,U+8CE2,賢,0x28DC4
765,0x382E,U+8ED2,軒,0x28E04
766,0x382F,U+9063,遣,0x28E44
767,0x3830,U+9375,鍵,0x28E84
768,0x3831,U+967A,険,0x28EC4
769,0x3832,U+9855,顕,0x28F04
770,0x3833,U+9A13,験,0x28F44
771,0x3834,U+9E78,鹸,0x28F84
772,0x3835,U+5143,元,0x28FC4
773,0x3836,U+539F,原,0x29004
774,0x3837,U+53B3,厳,0x29044
775,0x3838,U+5E7B,幻,0x29084
776,0x3839,U+5F26,弦,0x290C4
777,0x383A,U+6E1B,減,0x29104
778,0x383B,U+6E90,源,0x29144
779,0x383C,U+7384,玄,0x29184
780,0x383D,U+73FE,現,0x291C4
781,0x383E,U+7D43,絃,0x29204
782,0x383F,U+8237,舷,0x29244
783,0x3840,U+8A00,言,0x29284
784,0x3841,U+8AFA,諺,0x292C4
785,0x3842,U+9650,限,0x29304
786,0x3843,U+4E4E,乎,0x29344
787,0x3844,U+500B,個,0x29384
788,0x3845,U+53E4,古,0x293C4
789,0x3846,U+547C,呼,0x29404
790,0x3847,U+56FA,固,0x29444
791,0x3848,U+59D1,姑,0x29484
792,0x3849,U+5B64,孤,0x294C4
793,0x384A,U+5DF1,己,0x29504
794,0x384B,U+5EAB,庫,0x29544
795,0x384C,U+5F27,弧,0x29584
796,0x384D,U+6238,戸,0x295C4
797,0x384E,U+6545,故,0x29604
798,0x384F,U+67AF,枯,0x29644
799,0x3850,U+6E56,湖,0x29684
800,0x3851,U+72D0,狐,0x296C4
801,0x3852,U+7CCA,糊,0x29704
802,0x3853,U+88B4,袴,0x29744
803,0x3854,U+80A1,股,0x29784
804,0x3855,U+80E1,胡,0x297C4
805,0x3856,U+83F0,菰,0x29804
806,0x3857,U+864E,虎,0x29844
807,0x3858,U+8A87,誇,0x29884
808,0x3859,U+8DE8,跨,0x298C4
809,0x385A,U+9237,鈷,0x29904
810,0x385B,U+96C7,雇,0x29944
811,0x385C,U+9867,顧,0x29984
812,0x385D,U+9F13,鼓,0x299C4
813,0x385E,U+4E94,五,0x29A04
814,0x385F,U+4E92,互,0x29A44
815,0x3860,U+4F0D,伍,0x29A84
816,0x3861,U+5348,午,0x29AC4
817,0x3862,U+5449,呉,0x29B04
818,0x3863,U+543E,吾,0x29B44
819,0x3864,U+5A2F,娯,0x29B84
820,0x3865,U+5F8C,後,0x29BC4
821,0x3866,U+5FA1,御,0x29C04
822,0x3867,U+609F,悟,0x29C44
823,0x3868,U+68A7,梧,0x29C84
824,0x3869,U+6A8E,檎,0x29CC4
825,0x386A,U+745A,瑚,0x29D04
826,0x386B,U+7881,碁,0x29D44
827,0x386C,U+8A9E,語,0x29D84
828,0x386D,U+8AA4,誤,0x29DC4
829,0x386E,U+8B77,護,0x29E04
830,0x386F,U+9190,醐,0x29E44
831,0x3870,U+4E5E,乞,0x29E84
832,0x3871,U+9BC9,鯉,0x29EC4
833,0x3872,U+4EA4,交,0x29F04
834,0x3873,U+4F7C,佼,0x29F44
835,0x3874,U+4FAF,侯,0x29F84
836,0x3875,U+5019,候,0x29FC4
837,0x3876,U+5016,倖,0x2A004
838,0x3877,U+5149,光,0x2A044
839,0x3878,U+516C,公,0x2A084
840,0x3879,U+529F,功,0x2A0C4
841,0x387A,U+52B9,効,0x2A104
842,0x387B,U+52FE,勾,0x2A144
843,0x387C,U+539A,厚,0x2A184
844,0x387D,U+53E3,口,0x2A1C4
845,0x387E,U+5411,向,0x2A204
846,0x3921,U+540E,后,0x2A244
847,0x3922,U+5589,喉,0x2A284
848,0x3923,U+5751,坑,0x2A2C4
849,0x3924,U+57A2,垢,0x2A304
850,0x3925,U+597D,好,0x2A344
851,0x3926,U+5B54,孔,0x2A384
852,0x3927,U+5B5D,孝,0x2A3C4
853,0x3928,U+5B8F,宏,0x2A404
854,0x3929,U+5DE5,工,0x2A444
855,0x392A,U+5DE7,巧,0x2A484
856,0x392B,U+5DF7,巷,0x2A4C4
857,0x392C,U+5E78,幸,0x2A504
858,0x392D,U+5E83,広,0x2A544
859,0x392E,U+5E9A,庚,0x2A584
860,0x392F,U+5EB7,康,0x2A5C4
861,0x3930,U+5F18,弘,0x2A604
862,0x3931,U+6052,恒,0x2A644
863,0x3932,U+614C,慌,0x2A684
864,0x3933,U+6297,抗,0x2A6C4
865,0x3934,U+62D8,拘,0x2A704
866,0x3935,U+63A7,控,0x2A744
867,0x3936,U+653B,攻,0x2A784
868,0x3937,U+6602,昂,0x2A7C4
869,0x3938,U+6643,晃,0x2A804
870,0x3939,U+66F4,更,0x2A844
871,0x393A,U+676D,杭,0x2A884
872,0x393B,U+6821,校,0x2A8C4
873,0x393C,U+6897,梗,0x2A904
874,0x393D,U+69CB,構,0x2A944
875,0x393E,U+6C5F,江,0x2A984
876,0x393F,U+6D2A,洪,0x2A9C4
877,0x3940,U+6D69,浩,0x2AA04
878,0x3941,U+6E2F,港,0x2AA44
879,0x3942,U+6E9D,溝,0x2AA84
880,0x3943,U+7532,甲,0x2AAC4
881,0x3944,U+7687,皇,0x2AB04
882,0x3945,U+786C,硬,0x2AB44
883,0x3946,U+7A3F,稿,0x2AB84
884,0x3947,U+7CE0,糠,0x2ABC4
885,0x3948,U+7D05,紅,0x2AC04
886,0x3949,U+7D18,紘,0x2AC44
887,0x394A,U+7D5E,絞,0x2AC84
888,0x394B,U+7DB1,綱,0x2ACC4
889,0x394C,U+8015,耕,0x2AD04
890,0x394D,U+8003,考,0x2AD44
891,0x394E,U+80AF,肯,0x2AD84
892,0x394F,U+80B1,肱,0x2ADC4
893,0x3950,U+8154,腔,0x2AE04
894,0x3951,U+818F,膏,0x2AE44
895,0x3952,U+822A,航,0x2AE84
896,0x3953,U+8352,荒,0x2AEC4
897,0x3954,U+884C,行,0x2AF04
898,0x3955,U+8861,衡,0x2AF44
899,0x3956,U+8B1B,講,0x2AF84
900,0x3957,U+8CA2,貢,0x2AFC4
901,0x3958,U+8CFC,購,0x2B004
902,0x3959,U+90CA,郊,0x2B044
903,0x395A,U+9175,酵,0x2B084
904,0x395B,U+9271,鉱,0x2B0C4
905,0x395C,U+783F,砿,0x2B104
906,0x395D,U+92FC,鋼,0x2B144
907,0x395E,U+95A4,閤,0x2B184
908,0x395F,U+964D,降,0x2B1C4
909,0x3960,U+9805,項,0x2B204
910,0x3961,U+9999,香,0x2B244
911,0x3962,U+9AD8,高,0x2B284
912,0x3963,U+9D3B,鴻,0x2B2C4
913,0x3964,U+525B,剛,0x2B304
914,0x3965,U+52AB,劫,0x2B344
915,0x3966,U+53F7,号,0x2B384
916,0x3967,U+5408,合,0x2B3C4
917,0x3968,U+58D5,壕,0x2B404
918,0x3969,U+62F7,拷,0x2B444
919,0x396A,U+6FE0,濠,0x2B484
920,0x396B,U+8C6A,豪,0x2B4C4
921,0x396C,U+8F5F,轟,0x2B504
922,0x396D,U+9EB9,麹,0x2B544
923,0x396E,U+514B,克,0x2B584
924,0x396F,U+523B,刻,0x2B5C4
925,0x3970,U+544A,告,0x2B604
926,0x3971,U+56FD,国,0x2B644
927,0x3972,U+7A40,穀,0x2B684
928,0x3973,U+9177,酷,0x2B6C4
929,0x3974,U+9D60,鵠,0x2B704
930,0x3975,U+9ED2,黒,0x2B744
931,0x3976,U+7344,獄,0x2B784
932,0x3977,U+6F09,漉,0x2B7C4
933,0x3978,U+8170,腰,0x2B804
934,0x3979,U+7511,甑,0x2B844
935,0x397A,U+5FFD,忽,0x2B884
936,0x397B,U+60DA,惚,0x2B8C4
937,0x397C,U+9AA8,骨,0x2B904
938,0x397D,U+72DB,狛,0x2B944
939,0x397E,U+8FBC,込,0x2B984
940,0x3A21,U+6B64,此,0x2B9C4
941,0x3A22,U+9803,頃,0x2BA04
942,0x3A23,U+4ECA,今,0x2BA44
943,0x3A24,U+56F0,困,0x2BA84
944,0x3A25,U+5764,坤,0x2BAC4
945,0x3A26,U+58BE,墾,0x2BB04
946,0x3A27,U+5A5A,婚,0x2BB44
947,0x3A28,U+6068,恨,0x2BB84
948,0x3A29,U+61C7,懇,0x2BBC4
949,0x3A2A,U+660F,昏,0x2BC04
950,0x3A2B,U+6606,昆,0x2BC44
951,0x3A2C,U+6839,根,0x2BC84
952,0x3A2D,U+68B1,梱,0x2BCC4
953,0x3A2E,U+6DF7,混,0x2BD04
954,0x3A2F,U+75D5,痕,0x2BD44
955,0x3A30,U+7D3A,紺,0x2BD84
956,0x3A31,U+826E,艮,0x2BDC4
957,0x3A32,U+9B42,魂,0x2BE04
958,0x3A33,U+4E9B,些,0x2BE44
959,0x3A34,U+4F50,佐,0x2BE84
960,0x3A35,U+53C9,叉,0x2BEC4
961,0x3A36,U+5506,唆,0x2BF04
962,0x3A37,U+5D6F,嵯,0x2BF44
963,0x3A38,U+5DE6,左,0x2BF84
964,0x3A39,U+5DEE,差,0x2BFC4
965,0x3A3A,U+67FB,査,0x2C004
966,0x3A3B,U+6C99,沙,0x2C044
967,0x3A3C,U+7473,瑳,0x2C084
968,0x3A3D,U+7802,砂,0x2C0C4
969,0x3A3E,U+8A50,詐,0x2C104
970,0x3A3F,U+9396,鎖,0x2C144
971,0x3A40,U+88DF,裟,0x2C184
972,0x3A41,U+5750,坐,0x2C1C4
973,0x3A42,U+5EA7,座,0x2C204
974,0x3A43,U+632B,挫,0x2C244
975,0x3A44,U+50B5,債,0x2C284
976,0x3A45,U+50AC,催,0x2C2C4
977,0x3A46,U+518D,再,0x2C304
978,0x3A47,U+6700,最,0x2C344
979,0x3A48,U+54C9,哉,0x2C384
980,0x3A49,U+585E,塞,0x2C3C4
981,0x3A4A,U+59BB,妻,0x2C404
982,0x3A4B,U+5BB0,宰,0x2C444
983,0x3A4C,U+5F69,彩,0x2C484
984,0x3A4D,U+624D,才,0x2C4C4
985,0x3A4E,U+63A1,採,0x2C504
986,0x3A4F,U+683D,栽,0x2C544
987,0x3A50,U+6B73,歳,0x2C584
988,0x3A51,U+6E08,済,0x2C5C4
989,0x3A52,U+707D,災,0x2C604
990,0x3A53,U+91C7,采,0x2C644
991,0x3A54,U+7280,犀,0x2C684
992,0x3A55,U+7815,砕,0x2C6C4
993,0x3A56,U+7826,砦,0x2C704
994,0x3A57,U+796D,祭,0x2C744
995,0x3A58,U+658E,斎,0x2C784
996,0x3A59,U+7D30,細,0x2C7C4
997,0x3A5A,U+83DC,菜,0x2C804
998,0x3A5B,U+88C1,裁,0x2C844
999,0x3A5C,U+8F09,載,0x2C884
1000,0x3A5D,U+969B,際,0x2C8C4
1001,0x3A5E,U+5264,剤,0x2C904
1002,0x3A5F,U+5728,在,0x2C944
1003,0x3A60,U+6750,材,0x2C984
1004,0x3A61,U+7F6A,罪,0x2C9C4
1005,0x3A62,U+8CA1,財,0x2CA04
1006,0x3A63,U+51B4,冴,0x2CA44
1007,0x3A64,U+5742,坂,0x2CA84
1008,0x3A65,U+962A,阪,0x2CAC4
1009,0x3A66,U+583A,堺,0x2CB04
1010,0x3A67,U+698A,榊,0x2CB44
1011,0x3A68,U+80B4,肴,0x2CB84
1012,0x3A69,U+54B2,咲,0x2CBC4
1013,0x3A6A,U+5D0E,崎,0x2CC04
1014,0x3A6B,U+57FC,埼,0x2CC44
1015,0x3A6C,U+7895,碕,0x2CC84
1016,0x3A6D,U+9DFA,鷺,0x2CCC4
1017,0x3A6E,U+4F5C,作,0x2CD04
1018,0x3A6F,U+524A,削,0x2CD44
1019,0x3A70,U+548B,咋,0x2CD84
1020,0x3A71,U+643E,搾,0x2CDC4
1021,0x3A72,U+6628,昨,0x2CE04
1022,0x3A73,U+6714,朔,0x2CE44
1023,0x3A74,U+67F5,柵,0x2CE84
1024,0x3A75,U+7A84,窄,0x2CEC4
1025,0x3A76,U+7B56,策,0x2CF04
1026,0x3A77,U+7D22,索,0x2CF44
1027,0x3A78,U+932F,錯,0x2CF84
1028,0x3A79,U+685C,桜,0x2CFC4
1029,0x3A7A,U+9BAD,鮭,0x2D004
1030,0x3A7B,U+7B39,笹,0x2D044
1031,0x3A7C,U+5319,匙,0x2D084
1032,0x3A7D,U+518A,冊,0x2D0C4
1033,0x3A7E,U+5237,刷,0x2D104
1034,0x3B21,U+5BDF,察,0x2D144
1035,0x3B22,U+62F6,拶,0x2D184
1036,0x3B23,U+64AE,撮,0x2D1C4
1037,0x3B24,U+64E6,擦,0x2D204
1038,0x3B25,U+672D,札,0x2D244
1039,0x3B26,U+6BBA,殺,0x2D284
1040,0x3B27,U+85A9,薩,0x2D2C4
1041,0x3B28,U+96D1,雑,0x2D304
1042,0x3B29,U+7690,皐,0x2D344
1043,0x3B2A,U+9BD6,鯖,0x2D384
1044,0x3B2B,U+634C,捌,0x2D3C4
1045,0x3B2C,U+9306,錆,0x2D404
1046,0x3B2D,U+9BAB,鮫,0x2D444
1047,0x3B2E,U+76BF,皿,0x2D484
1048,0x3B2F,U+6652,晒,0x2D4C4
1049,0x3B30,U+4E09,三,0x2D504
1050,0x3B31,U+5098,傘,0x2D544
1051,0x3B32,U+53C2,参,0x2D584
1052,0x3B33,U+5C71,山,0x2D5C4
1053,0x3B34,U+60E8,惨,0x2D604
1054,0x3B35,U+6492,撒,0x2D644
1055,0x3B36,U+6563,散,0x2D684
1056,0x3B37,U+685F,桟,0x2D6C4
1057,0x3B38,U+71E6,燦,0x2D704
1058,0x3B39,U+73CA,珊,0x2D744
1059,0x3B3A,U+7523,産,0x2D784
1060,0x3B3B,U+7B97,算,0x2D7C4
1061,0x3B3C,U+7E82,纂,0x2D804
1062,0x3B3D,U+8695,蚕,0x2D844
1063,0x3B3E,U+8B83,讃,0x2D884
1064,0x3B3F,U+8CDB,賛,0x2D8C4
1065,0x3B40,U+9178,酸,0x2D904
1066,0x3B41,U+9910,餐,0x2D944
1067,0x3B42,U+65AC,斬,0x2D984
1068,0x3B43,U+66AB,暫,0x2D9C4
1069,0x3B44,U+6B8B,残,0x2DA04
1070,0x3B45,U+4ED5,仕,0x2DA44
1071,0x3B46,U+4ED4,仔,0x2DA84
1072,0x3B47,U+4F3A,伺,0x2DAC4
1073,0x3B48,U+4F7F,使,0x2DB04
1074,0x3B49,U+523A,刺,0x2DB44
1075,0x3B4A,U+53F8,司,0x2DB84
1076,0x3B4B,U+53F2,史,0x2DBC4
1077,0x3B4C,U+55E3,嗣,0x2DC04
1078,0x3B4D,U+56DB,四,0x2DC44
1079,0x3B4E,U+58EB,士,0x2DC84
1080,0x3B4F,U+59CB,始,0x2DCC4
1081,0x3B50,U+59C9,姉,0x2DD04
1082,0x3B51,U+59FF,姿,0x2DD44
1083,0x3B52,U+5B50,子,0x2DD84
1084,0x3B53,U+5C4D,屍,0x2DDC4
1085,0x3B54,U+5E02,市,0x2DE04
1086,0x3B55,U+5E2B,師,0x2DE44
1087,0x3B56,U+5FD7,志,0x2DE84
1088,0x3B57,U+601D,思,0x2DEC4
1089,0x3B58,U+6307,指,0x2DF04
1090,0x3B59,U+652F,支,0x2DF44
1091,0x3B5A,U+5B5C,孜,0x2DF84
1092,0x3B5B,U+65AF,斯,0x2DFC4
1093,0x3B5C,U+65BD,施,0x2E004
1094,0x3B5D,U+65E8,旨,0x2E044
1095,0x3B5E,U+679D,枝,0x2E084
1096,0x3B5F,U+6B62,止,0x2E0C4
1097,0x3B60,U+6B7B,死,0x2E104
1098,0x3B61,U+6C0F,氏,0x2E144
1099,0x3B62,U+7345,獅,0x2E184
1100,0x3B63,U+7949,祉,0x2E1C4
1101,0x3B64,U+79C1,私,0x2E204
1102,0x3B65,U+7CF8,糸,0x2E244
1103,0x3B66,U+7D19,紙,0x2E284
1104,0x3B67,U+7D2B,紫,0x2E2C4
1105,0x3B68,U+80A2,肢,0x2E304
1106,0x3B69,U+8102,脂,0x2E344
1107,0x3B6A,U+81F3,至,0x2E384
1108,0x3B6B,U+8996,視,0x2E3C4
1109,0x3B6C,U+8A5E,詞,0x2E404
1110,0x3B6D,U+8A69,詩,0x2E444
1111,0x3B6E,U+8A66,試,0x2E484
1112,0x3B6F,U+8A8C,誌,0x2E4C4
1113,0x3B70,U+8AEE,諮,0x2E504
1114,0x3B71,U+8CC7,資,0x2E544
1115,0x3B72,U+8CDC,賜,0x2E584
1116,0x3B73,U+96CC,雌,0x2E5C4
1117,0x3B74,U+98FC,飼,0x2E604
1118,0x3B75,U+6B6F,歯,0x2E644
1119,0x3B76,U+4E8B,事,0x2E684
1120,0x3B77,U+4F3C,似,0x2E6C4
1121,0x3B78,U+4F8D,侍,0x2E704
1122,0x3B79,U+5150,児,0x2E744
1123,0x3B7A,U+5B57,字,0x2E784
1124,0x3B7B,U+5BFA,寺,0x2E7C4
1125,0x3B7C,U+6148,慈,0x2E804
1126,0x3B7D,U+6301,持,0x2E844
1127,0x3B7E,U+6642,時,0x2E884
1128,0x3C21,U+6B21,次,0x2E8C4
1129,0x3C22,U+6ECB,滋,0x2E904
1130,0x3C23,U+6CBB,治,0x2E944
1131,0x3C24,U+723E,爾,0x2E984
1132,0x3C25,U+74BD,璽,0x2E9C4
1133,0x3C26,U+75D4,痔,0x2EA04
1134,0x3C27,U+78C1,磁,0x2EA44
1135,0x3C28,U+793A,示,0x2EA84
1136,0x3C29,U+800C,而,0x2EAC4
1137,0x3C2A,U+8033,耳,0x2EB04
1138,0x3C2B,U+81EA,自,0x2EB44
1139,0x3C2C,U+8494,蒔,0x2EB84
1140,0x3C2D,U+8F9E,辞,0x2EBC4
1141,0x3C2E,U+6C50,汐,0x2EC04
1142,0x3C2F,U+9E7F,鹿,0x2EC44
1143,0x3C30,U+5F0F,式,0x2EC84
1144,0x3C31,U+8B58,識,0x2ECC4
1145,0x3C32,U+9D2B,鴫,0x2ED04
1146,0x3C33,U+7AFA,竺,0x2ED44
1147,0x3C34,U+8EF8,軸,0x2ED84
1148,0x3C35,U+5B8D,宍,0x2EDC4
1149,0x3C36,U+96EB,雫,0x2EE04
1150,0x3C37,U+4E03,七,0x2EE44
1151,0x3C38,U+53F1,叱,0x2EE84
1152,0x3C39,U+57F7,執,0x2EEC4
1153,0x3C3A,U+5931,失,0x2EF04
1154,0x3C3B,U+5AC9,嫉,0x2EF44
1155,0x3C3C,U+5BA4,室,0x2EF84
1156,0x3C3D,U+6089,悉,0x2EFC4
1157,0x3C3E,U+6E7F,湿,0x2F004
1158,0x3C3F,U+6F06,漆,0x2F044
1159,0x3C40,U+75BE,疾,0x2F084
1160,0x3C41,U+8CEA,質,0x2F0C4
1161,0x3C42,U+5B9F,実,0x2F104
1162,0x3C43,U+8500,蔀,0x2F144
1163,0x3C44,U+7BE0,篠,0x2F184
1164,0x3C45,U+5072,偲,0x2F1C4
1165,0x3C46,U+67F4,柴,0x2F204
1166,0x3C47,U+829D,芝,0x2F244
1167,0x3C48,U+5C61,屡,0x2F284
1168,0x3C49,U+854A,蕊,0x2F2C4
1169,0x3C4A,U+7E1E,縞,0x2F304
1170,0x3C4B,U+820E,舎,0x2F344
1171,0x3C4C,U+5199,写,0x2F384
1172,0x3C4D,U+5C04,射,0x2F3C4
1173,0x3C4E,U+6368,捨,0x2F404
1174,0x3C4F,U+8D66,赦,0x2F444
1175,0x3C50,U+659C,斜,0x2F484
1176,0x3C51,U+716E,煮,0x2F4C4
1177,0x3C52,U+793E,社,0x2F504
1178,0x3C53,U+7D17,紗,0x2F544
1179,0x3C54,U+8005,者,0x2F584
1180,0x3C55,U+8B1D,謝,0x2F5C4
1181,0x3C56,U+8ECA,車,0x2F604
1182,0x3C57,U+906E,遮,0x2F644
1183,0x3C58,U+86C7,蛇,0x2F684
1184,0x3C59,U+90AA,邪,0x2F6C4
1185,0x3C5A,U+501F,借,0x2F704
1186,0x3C5B,U+52FA,勺,0x2F744
1187,0x3C5C,U+5C3A,尺,0x2F784
1188,0x3C5D,U+6753,杓,0x2F7C4
1189,0x3C5E,U+707C,灼,0x2F804
1190,0x3C5F,U+7235,爵,0x2F844
1191,0x3C60,U+914C,酌,0x2F884
1192,0x3C61,U+91C8,釈,0x2F8C4
1193,0x3C62,U+932B,錫,0x2F904
1194,0x3C63,U+82E5,若,0x2F944
1195,0x3C64,U+5BC2,寂,0x2F984
1196,0x3C65,U+5F31,弱,0x2F9C4
1197,0x3C66,U+60F9,惹,0x2FA04
1198,0x3C67,U+4E3B,主,0x2FA44
1199,0x3C68,U+53D6,取,0x2FA84
1200,0x3C69,U+5B88,守,0x2FAC4
1201,0x3C6A,U+624B,手,0x2FB04
1202,0x3C6B,U+6731,朱,0x2FB44
1203,0x3C6C,U+6B8A,殊,0x2FB84
1204,0x3C6D,U+72E9,狩,0x2FBC4
1205,0x3C6E,U+73E0,珠,0x2FC04
1206,0x3C6F,U+7A2E,種,0x2FC44
1207,0x3C70,U+816B,腫,0x2FC84
1208,0x3C71,U+8DA3,趣,0x2FCC4
1209,0x3C72,U+9152,酒,0x2FD04
1210,0x3C73,U+9996,首,0x2FD44
1211,0x3C74,U+5112,儒,0x2FD84
1212,0x3C75,U+53D7,受,0x2FDC4
1213,0x3C76,U+546A,呪,0x2FE04
1214,0x3C77,U+5BFF,寿,0x2FE44
1215,0x3C78,U+6388,授,0x2FE84
1216,0x3C79,U+6A39,樹,0x2FEC4
1217,0x3C7A,U+7DAC,綬,0x2FF04
1218,0x3C7B,U+9700,需,0x2FF44
1219,0x3C7C,U+56DA,囚,0x2FF84
1220,0x3C7D,U+53CE,収,0x2FFC4
1221,0x3C7E,U+5468,周,0x30004
1222,0x3D21,U+5B97,宗,0x30044
1223,0x3D22,U+5C31,就,0x30084
1224,0x3D23,U+5DDE,州,0x300C4
1225,0x3D24,U+4FEE,修,0x30104
1226,0x3D25,U+6101,愁,0x30144
1227,0x3D26,U+62FE,拾,0x30184
1228,0x3D27,U+6D32,洲,0x301C4
1229,0x3D28,U+79C0,秀,0x30204
1230,0x3D29,U+79CB,秋,0x30244
1231,0x3D2A,U+7D42,終,0x30284
1232,0x3D2B,U+7E4D,繍,0x302C4
1233,0x3D2C,U+7FD2,習,0x30304
1234,0x3D2D,U+81ED,臭,0x30344
1235,0x3D2E,U+821F,舟,0x30384
1236,0x3D2F,U+8490,蒐,0x303C4
1237,0x3D30,U+8846,衆,0x30404
1238,0x3D31,U+8972,襲,0x30444
1239,0x3D32,U+8B90,讐,0x30484
1240,0x3D33,U+8E74,蹴,0x304C4
1241,0x3D34,U+8F2F,輯,0x30504
1242,0x3D35,U+9031,週,0x30544
1243,0x3D36,U+914B,酋,0x30584
1244,0x3D37,U+916C,酬,0x305C4
1245,0x3D38,U+96C6,集,0x30604
